RideCovered(31A37E668DE8AAA9,docked_bike,2020-01-17 12:45:02,2020-01-17 12:46:25,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(31A37E668DE8AAA9,docked_bike,2020-01-17 12:45:02,2020-01-17 12:46:25,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(D9FED95B8347088D,docked_bike,2020-01-07 14:00:35,2020-01-07 14:02:11,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(D9FED95B8347088D,docked_bike,2020-01-07 14:00:35,2020-01-07 14:02:11,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(9EAA8105E5694C0E,docked_bike,2020-01-29 10:47:33,2020-01-29 10:50:24,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(9EAA8105E5694C0E,docked_bike,2020-01-29 10:47:33,2020-01-29 10:50:24,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(99585B7F7A45D2EB,docked_bike,2020-01-14 15:19:33,2020-01-14 15:56:47,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(99585B7F7A45D2EB,docked_bike,2020-01-14 15:19:33,2020-01-14 15:56:47,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(C5E46B23FAB0A9A9,docked_bike,2020-01-04 11:03:49,2020-01-04 11:04:09,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(C5E46B23FAB0A9A9,docked_bike,2020-01-04 11:03:49,2020-01-04 11:04:09,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(12387EB4E5953162,docked_bike,2020-01-28 13:45:42,2020-01-28 23:56:25,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(12387EB4E5953162,docked_bike,2020-01-28 13:45:42,2020-01-28 23:56:25,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(308B58F3E586706B,docked_bike,2020-01-01 17:14:05,2020-01-03 08:11:29,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(308B58F3E586706B,docked_bike,2020-01-01 17:14:05,2020-01-03 08:11:29,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(9B707549E7140D41,docked_bike,2020-01-29 10:48:51,2020-01-29 10:50:14,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(9B707549E7140D41,docked_bike,2020-01-29 10:48:51,2020-01-29 10:50:14,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(2D06B91100D93AA1,docked_bike,2020-01-06 19:43:17,2020-01-06 20:16:36,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(2D06B91100D93AA1,docked_bike,2020-01-06 19:43:17,2020-01-06 20:16:36,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(D5D302A5EE216549,docked_bike,2020-01-20 18:56:11,2020-01-20 18:56:49,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(D5D302A5EE216549,docked_bike,2020-01-20 18:56:11,2020-01-20 18:56:49,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(319DF6E43A64BB3E,docked_bike,2020-02-10 05:43:06,2020-02-10 05:43:52,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(319DF6E43A64BB3E,docked_bike,2020-02-10 05:43:06,2020-02-10 05:43:52,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(B7E5F572A82E84B3,docked_bike,2020-02-19 08:12:55,2020-02-19 08:13:03,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(B7E5F572A82E84B3,docked_bike,2020-02-19 08:12:55,2020-02-19 08:13:03,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(D9A4826F56A85F3F,docked_bike,2020-02-04 18:45:55,2020-02-05 09:28:37,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(D9A4826F56A85F3F,docked_bike,2020-02-04 18:45:55,2020-02-05 09:28:37,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(58EBB53FE525CF89,docked_bike,2020-02-02 16:04:49,2020-02-02 16:09:38,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(58EBB53FE525CF89,docked_bike,2020-02-02 16:04:49,2020-02-02 16:09:38,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(4D2DAA37367AF387,docked_bike,2020-02-02 16:04:49,2020-02-02 16:09:35,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(4D2DAA37367AF387,docked_bike,2020-02-02 16:04:49,2020-02-02 16:09:35,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(D6005EC476392E2A,docked_bike,2020-02-04 10:33:23,2020-02-04 17:31:46,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(D6005EC476392E2A,docked_bike,2020-02-04 10:33:23,2020-02-04 17:31:46,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(CAA75FC2436092EE,docked_bike,2020-02-04 20:27:05,2020-02-04 20:27:12,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(CAA75FC2436092EE,docked_bike,2020-02-04 20:27:05,2020-02-04 20:27:12,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(299C80F4EF4916EB,docked_bike,2020-02-02 18:02:15,2020-02-02 18:04:35,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(299C80F4EF4916EB,docked_bike,2020-02-02 18:02:15,2020-02-02 18:04:35,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(684DA312FCD141DE,docked_bike,2020-02-25 10:49:59,2020-02-25 19:42:35,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(684DA312FCD141DE,docked_bike,2020-02-25 10:49:59,2020-02-25 19:42:35,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(9C565355C694176A,docked_bike,2020-02-15 11:18:15,2020-02-15 20:49:56,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(9C565355C694176A,docked_bike,2020-02-15 11:18:15,2020-02-15 20:49:56,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(B0CF8730DC00E020,docked_bike,2020-02-27 18:57:03,2020-02-27 23:21:47,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(B0CF8730DC00E020,docked_bike,2020-02-27 18:57:03,2020-02-27 23:21:47,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(E051E4F1715602DC,docked_bike,2020-02-02 21:36:33,2020-02-02 21:36:36,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(E051E4F1715602DC,docked_bike,2020-02-02 21:36:33,2020-02-02 21:36:36,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(E6CC71A12BCEBED8,docked_bike,2020-02-09 15:36:25,2020-02-09 15:38:28,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(E6CC71A12BCEBED8,docked_bike,2020-02-09 15:36:25,2020-02-09 15:38:28,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(D2E57B8513D67585,docked_bike,2020-02-01 17:52:04,2020-02-01 22:41:12,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(D2E57B8513D67585,docked_bike,2020-02-01 17:52:04,2020-02-01 22:41:12,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(5FA6941AEA091D4D,docked_bike,2020-02-27 17:27:04,2020-02-27 17:51:48,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(5FA6941AEA091D4D,docked_bike,2020-02-27 17:27:04,2020-02-27 17:51:48,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(9579EC6EEF945543,docked_bike,2020-02-16 01:18:16,2020-02-16 01:18:23,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(9579EC6EEF945543,docked_bike,2020-02-16 01:18:16,2020-02-16 01:18:23,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(CDBA89520308E8B9,docked_bike,2020-02-12 11:15:54,2020-02-12 21:53:01,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(CDBA89520308E8B9,docked_bike,2020-02-12 11:15:54,2020-02-12 21:53:01,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(BCEA260C16C66498,docked_bike,2020-02-19 16:40:51,2020-02-19 16:41:49,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(BCEA260C16C66498,docked_bike,2020-02-19 16:40:51,2020-02-19 16:41:49,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(D68B50980A8F8246,docked_bike,2020-02-16 19:00:55,2020-02-16 19:01:18,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,member)
RideCovered(D68B50980A8F8246,docked_bike,2020-02-16 19:00:55,2020-02-16 19:01:18,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,member)
RideCovered(3D0134292179DF5B,docked_bike,2020-02-20 10:47:33,2020-02-20 11:00:31,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(3D0134292179DF5B,docked_bike,2020-02-20 10:47:33,2020-02-20 11:00:31,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(DB8A64EBD2ECF2F3,docked_bike,2020-02-27 11:26:34,2020-02-27 11:27:18,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(DB8A64EBD2ECF2F3,docked_bike,2020-02-27 11:26:34,2020-02-27 11:27:18,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(E7BB629BB9C8E6EB,docked_bike,2020-02-13 17:30:51,2020-02-13 17:31:57,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(E7BB629BB9C8E6EB,docked_bike,2020-02-13 17:30:51,2020-02-13 17:31:57,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(670AF635824CB195,docked_bike,2020-02-02 09:18:30,2020-02-02 21:12:48,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(670AF635824CB195,docked_bike,2020-02-02 09:18:30,2020-02-02 21:12:48,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(1AFF121B73289EBB,docked_bike,2020-02-11 10:30:55,2020-02-11 10:31:42,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(1AFF121B73289EBB,docked_bike,2020-02-11 10:30:55,2020-02-11 10:31:42,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(6F0C3F3C09D3BA15,docked_bike,2020-03-13 09:16:16,2020-03-13 09:25:45,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(6F0C3F3C09D3BA15,docked_bike,2020-03-13 09:16:16,2020-03-13 09:25:45,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(BF38ABEE0E6E7BDC,docked_bike,2020-03-02 16:04:18,2020-03-02 17:10:11,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(BF38ABEE0E6E7BDC,docked_bike,2020-03-02 16:04:18,2020-03-02 17:10:11,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(0EF9D6A53797DA6D,docked_bike,2020-03-15 20:28:16,2020-03-15 20:36:27,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(0EF9D6A53797DA6D,docked_bike,2020-03-15 20:28:16,2020-03-15 20:36:27,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(982CBFEF52BF68ED,docked_bike,2020-03-12 14:17:25,2020-03-12 15:07:49,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(982CBFEF52BF68ED,docked_bike,2020-03-12 14:17:25,2020-03-12 15:07:49,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(DC053BD4678555BC,docked_bike,2020-03-13 12:21:43,2020-03-13 12:59:30,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(DC053BD4678555BC,docked_bike,2020-03-13 12:21:43,2020-03-13 12:59:30,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(3AC4F4DAD411EB81,docked_bike,2020-03-15 18:19:10,2020-03-15 20:03:53,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(3AC4F4DAD411EB81,docked_bike,2020-03-15 18:19:10,2020-03-15 20:03:53,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(2E7BF20EE9F31F4A,docked_bike,2020-03-23 17:20:41,2020-03-23 17:38:49,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,member)
RideCovered(2E7BF20EE9F31F4A,docked_bike,2020-03-23 17:20:41,2020-03-23 17:38:49,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,member)
RideCovered(AF6D3EF9ECC2E303,docked_bike,2020-03-11 15:40:52,2020-03-11 15:41:15,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,member)
RideCovered(AF6D3EF9ECC2E303,docked_bike,2020-03-11 15:40:52,2020-03-11 15:41:15,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,member)
RideCovered(22D1C81B52D45940,docked_bike,2020-03-03 15:10:46,2020-03-03 15:11:09,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(22D1C81B52D45940,docked_bike,2020-03-03 15:10:46,2020-03-03 15:11:09,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(18C9ED035C7EC4CF,docked_bike,2020-03-25 13:51:39,2020-03-25 16:06:31,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(18C9ED035C7EC4CF,docked_bike,2020-03-25 13:51:39,2020-03-25 16:06:31,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(19725A3D96D7078A,docked_bike,2020-03-22 15:52:15,2020-03-22 16:16:27,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,casual)
RideCovered(19725A3D96D7078A,docked_bike,2020-03-22 15:52:15,2020-03-22 16:16:27,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,casual)
RideCovered(77B30E34370288EB,docked_bike,2020-03-20 12:06:37,2020-03-20 12:22:14,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(77B30E34370288EB,docked_bike,2020-03-20 12:06:37,2020-03-20 12:22:14,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(ECF58814B5740CF5,docked_bike,2020-03-15 17:57:55,2020-03-15 17:58:20,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(ECF58814B5740CF5,docked_bike,2020-03-15 17:57:55,2020-03-15 17:58:20,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(AF4F7FCA7EBCB9DC,docked_bike,2020-03-11 08:41:45,2020-03-11 08:41:55,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(AF4F7FCA7EBCB9DC,docked_bike,2020-03-11 08:41:45,2020-03-11 08:41:55,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(5CEAF20AD105C94C,docked_bike,2020-03-24 11:27:53,2020-03-24 11:29:19,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(5CEAF20AD105C94C,docked_bike,2020-03-24 11:27:53,2020-03-24 11:29:19,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(74284154B54BBAA3,docked_bike,2020-03-24 11:26:21,2020-03-24 11:26:53,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(74284154B54BBAA3,docked_bike,2020-03-24 11:26:21,2020-03-24 11:26:53,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(3C79BBF2F16C0C14,docked_bike,2020-03-15 13:05:43,2020-03-15 13:31:11,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(3C79BBF2F16C0C14,docked_bike,2020-03-15 13:05:43,2020-03-15 13:31:11,StationClass(234,Clark St & Montrose Ave),StationClass(234,Clark St & Montrose Ave),0.0,casual)
RideCovered(DC0E7AB21A65C8BB,docked_bike,2020-03-22 15:40:08,2020-03-22 16:22:02,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(DC0E7AB21A65C8BB,docked_bike,2020-03-22 15:40:08,2020-03-22 16:22:02,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(A1352553069455F0,docked_bike,2020-03-01 11:25:43,2020-03-01 18:10:58,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(A1352553069455F0,docked_bike,2020-03-01 11:25:43,2020-03-01 18:10:58,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(315EBC6016F42566,docked_bike,2020-03-29 12:13:29,2020-03-29 12:30:05,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(315EBC6016F42566,docked_bike,2020-03-29 12:13:29,2020-03-29 12:30:05,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(5C3A948B8957C6F4,docked_bike,2020-03-14 11:11:23,2020-03-14 20:13:23,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(5C3A948B8957C6F4,docked_bike,2020-03-14 11:11:23,2020-03-14 20:13:23,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(7710FB35D51C3725,docked_bike,2020-03-29 12:13:12,2020-03-29 12:29:55,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(7710FB35D51C3725,docked_bike,2020-03-29 12:13:12,2020-03-29 12:29:55,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(01D8113E63F1035B,docked_bike,2020-03-14 16:18:28,2020-03-14 16:23:39,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(01D8113E63F1035B,docked_bike,2020-03-14 16:18:28,2020-03-14 16:23:39,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(3613FBB9A22165EF,docked_bike,2020-03-01 13:25:33,2020-03-01 13:27:01,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(3613FBB9A22165EF,docked_bike,2020-03-01 13:25:33,2020-03-01 13:27:01,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(E8E5A1E93F7CE3FC,docked_bike,2020-03-25 15:43:11,2020-03-25 16:51:03,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(E8E5A1E93F7CE3FC,docked_bike,2020-03-25 15:43:11,2020-03-25 16:51:03,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(CD0D5063E74A4767,docked_bike,2020-03-17 17:15:32,2020-03-17 18:21:14,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(CD0D5063E74A4767,docked_bike,2020-03-17 17:15:32,2020-03-17 18:21:14,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(E9F0543CEFF264B9,docked_bike,2020-03-17 17:15:21,2020-03-17 18:21:05,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(E9F0543CEFF264B9,docked_bike,2020-03-17 17:15:21,2020-03-17 18:21:05,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(395FB387212F30F4,docked_bike,2020-03-07 11:59:30,2020-03-07 12:01:11,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(395FB387212F30F4,docked_bike,2020-03-07 11:59:30,2020-03-07 12:01:11,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(29CD8832C179BFBC,docked_bike,2020-03-25 10:33:05,2020-03-25 10:33:28,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(29CD8832C179BFBC,docked_bike,2020-03-25 10:33:05,2020-03-25 10:33:28,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(6C1D06B1ED1D2E86,docked_bike,2020-03-22 15:51:57,2020-03-22 16:16:20,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,casual)
RideCovered(6C1D06B1ED1D2E86,docked_bike,2020-03-22 15:51:57,2020-03-22 16:16:20,StationClass(239,Western Ave & Leland Ave),StationClass(239,Western Ave & Leland Ave),0.0,casual)
RideCovered(9E10A1692F7B3E6B,docked_bike,2020-03-15 00:14:23,2020-03-15 00:17:33,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(9E10A1692F7B3E6B,docked_bike,2020-03-15 00:14:23,2020-03-15 00:17:33,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(FCC0027B121E8B29,docked_bike,2020-03-07 10:39:34,2020-03-07 21:14:16,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(FCC0027B121E8B29,docked_bike,2020-03-07 10:39:34,2020-03-07 21:14:16,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(1722ED2EFB8712A7,docked_bike,2020-03-19 19:48:30,2020-03-19 19:53:37,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(1722ED2EFB8712A7,docked_bike,2020-03-19 19:48:30,2020-03-19 19:53:37,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
